OpportunityId,StageName,CreatedDate
006_s6plyu8agw2t4w,Negotiation,2024-04-25
006_s6plyu8agw2t4w,Closed Lost,2024-05-01
006_kqv4zzxrha037e,Prospecting,2023-05-03
006_kqv4zzxrha037e,Qualified,2023-05-20
006_kqv4zzxrha037e,Proposal,2023-05-30
006_kqv4zzxrha037e,Negotiation,2023-06-14
006_kqv4zzxrha037e,Closed Won,2023-07-03
006_zi906ryfpr4qie,Prospecting,2024-06-12
006_zi906ryfpr4qie,Qualified,2024-07-03
006_zi906ryfpr4qie,Proposal,2024-07-15
006_zi906ryfpr4qie,Negotiation,2024-08-04
006_zi906ryfpr4qie,Closed Won,2024-08-17
006_xdm8pbhfnsz2s7,Prospecting,2023-10-20
006_xdm8pbhfnsz2s7,Qualified,2023-10-27
006_wykg0yq9uwfy9j,Prospecting,2023-01-30
006_wykg0yq9uwfy9j,Qualified,2023-02-06
006_wykg0yq9uwfy9j,Proposal,2023-02-23
006_wykg0yq9uwfy9j,Negotiation,2023-03-15
006_wykg0yq9uwfy9j,Closed Won,2023-03-23
006_omps3lgcq7cjvx,Prospecting,2025-08-31
006_omps3lgcq7cjvx,Qualified,2025-09-07
006_c8mg4hky6pu8w4,Prospecting,2023-08-15
006_c8mg4hky6pu8w4,Qualified,2023-09-07
006_c8mg4hky6pu8w4,Proposal,2023-09-26
006_c8mg4hky6pu8w4,Negotiation,2023-10-07
006_c8mg4hky6pu8w4,Closed Lost,2023-10-16
006_m25zgwc9i19td4,Prospecting,2025-06-14
006_m25zgwc9i19td4,Qualified,2025-06-17
006_m25zgwc9i19td4,Proposal,2025-06-24
006_m25zgwc9i19td4,Negotiation,2025-07-13
006_m25zgwc9i19td4,Closed Lost,2025-08-04
006_u9ebrmu21n53dd,Prospecting,2023-07-01
006_u9ebrmu21n53dd,Qualified,2023-07-20
006_u9ebrmu21n53dd,Proposal,2023-08-07
006_edhsztdt1ytto8,Prospecting,2024-03-25
006_edhsztdt1ytto8,Negotiation,2024-04-10
006_utohub2yuaq66x,Prospecting,2023-08-04
006_utohub2yuaq66x,Qualified,2023-08-27
006_utohub2yuaq66x,Proposal,2023-08-31
006_utohub2yuaq66x,Negotiation,2023-09-23
006_utohub2yuaq66x,Closed Lost,2023-09-27
006_605yx0tz4wzxky,Prospecting,2023-03-25
006_605yx0tz4wzxky,Qualified,2023-04-07
006_605yx0tz4wzxky,Proposal,2023-04-17
006_605yx0tz4wzxky,Negotiation,2023-04-26
006_605yx0tz4wzxky,Closed Lost,2023-05-17
006_ela6ttcsmhwlgh,Prospecting,2024-03-10
006_ela6ttcsmhwlgh,Negotiation,2024-03-14
006_uyyqn71t2mmlr3,Prospecting,2024-11-05
006_uyyqn71t2mmlr3,Qualified,2024-11-27
006_uyyqn71t2mmlr3,Proposal,2024-12-09
006_uyyqn71t2mmlr3,Negotiation,2025-01-02
006_uyyqn71t2mmlr3,Closed Lost,2025-01-12
006_mq2qjp31nxyli7,Prospecting,2025-06-26
006_mq2qjp31nxyli7,Qualified,2025-07-08
006_mq2qjp31nxyli7,Proposal,2025-07-17
006_mq2qjp31nxyli7,Negotiation,2025-07-29
006_mq2qjp31nxyli7,Closed Won,2025-08-11
006_djxlc2of7dx7hp,Prospecting,2025-03-02
006_djxlc2of7dx7hp,Proposal,2025-03-22
006_jzctqnaw65xb8y,Prospecting,2023-01-29
006_jzctqnaw65xb8y,Qualified,2023-02-18
006_jzctqnaw65xb8y,Proposal,2023-03-01
006_jzctqnaw65xb8y,Negotiation,2023-03-23
006_jzctqnaw65xb8y,Closed Lost,2023-03-30
006_qxq113d0pkwimg,Prospecting,2024-11-01
006_qxq113d0pkwimg,Qualified,2024-11-09
006_sw842816q705u4,Prospecting,2024-09-27
006_sw842816q705u4,Qualified,2024-10-17
006_sw842816q705u4,Proposal,2024-10-27
006_sw842816q705u4,Negotiation,2024-11-05
006_ryzqvao8afe07a,Prospecting,2024-04-21
006_ryzqvao8afe07a,Qualified,2024-04-28
006_ryzqvao8afe07a,Proposal,2024-05-04
006_ryzqvao8afe07a,Negotiation,2024-05-14
006_ryzqvao8afe07a,Closed Lost,2024-05-23
006_qh0lc0z4qe9287,Prospecting,2025-08-01
006_qh0lc0z4qe9287,Qualified,2025-08-23
006_qh0lc0z4qe9287,Proposal,2025-09-05
006_qh0lc0z4qe9287,Negotiation,2025-09-20
006_qh0lc0z4qe9287,Closed Lost,2025-10-01
006_7xe71kd26tntm2,Prospecting,2024-12-20
006_7xe71kd26tntm2,Qualified,2025-01-02
006_7xe71kd26tntm2,Proposal,2025-01-21
006_7xe71kd26tntm2,Negotiation,2025-01-26
006_7xe71kd26tntm2,Closed Lost,2025-02-03
006_5bo9fvxaeilmsm,Prospecting,2024-02-28
006_5bo9fvxaeilmsm,Negotiation,2024-03-06
006_u7ps7bgav9chlt,Prospecting,2025-04-28
006_u7ps7bgav9chlt,Qualified,2025-05-12
006_0tn5popia6wdsy,Prospecting,2024-09-20
006_0tn5popia6wdsy,Qualified,2024-10-09
006_0tn5popia6wdsy,Proposal,2024-10-16
006_0tn5popia6wdsy,Negotiation,2024-11-07
006_0tn5popia6wdsy,Closed Lost,2024-11-11
006_iut1aat7rwg10d,Prospecting,2024-04-18
006_iut1aat7rwg10d,Qualified,2024-04-27
006_iut1aat7rwg10d,Proposal,2024-05-21
006_iut1aat7rwg10d,Negotiation,2024-05-29
006_iut1aat7rwg10d,Closed Lost,2024-06-07
006_u7d0qssm20v2mc,Prospecting,2024-12-20
006_u7d0qssm20v2mc,Proposal,2024-12-25
006_1m763af8btp7pq,Prospecting,2024-06-25
006_1m763af8btp7pq,Qualified,2024-06-30
006_1m763af8btp7pq,Proposal,2024-07-15
006_1m763af8btp7pq,Negotiation,2024-07-19
006_1m763af8btp7pq,Closed Won,2024-07-30
006_2711h4ult35too,Prospecting,2024-07-22
006_2711h4ult35too,Qualified,2024-07-27
006_2711h4ult35too,Proposal,2024-08-04
006_2711h4ult35too,Negotiation,2024-08-25
006_2711h4ult35too,Closed Lost,2024-08-31
006_lcvye8h5tge55t,Prospecting,2024-05-14
006_lcvye8h5tge55t,Qualified,2024-05-22
006_lcvye8h5tge55t,Proposal,2024-06-05
006_lcvye8h5tge55t,Negotiation,2024-06-24
006_lcvye8h5tge55t,Closed Lost,2024-07-04
006_ab5ficko6purbi,Prospecting,2023-07-31
006_ab5ficko6purbi,Qualified,2023-08-10
006_ab5ficko6purbi,Proposal,2023-08-27
006_ab5ficko6purbi,Negotiation,2023-09-06
006_ab5ficko6purbi,Closed Won,2023-09-19
006_2ahbrpifwm0dxd,Prospecting,2024-01-02
006_2ahbrpifwm0dxd,Qualified,2024-01-23
006_86rhavy1pxa4j9,Prospecting,2025-08-06
006_86rhavy1pxa4j9,Qualified,2025-08-09
006_86rhavy1pxa4j9,Proposal,2025-08-13
006_86rhavy1pxa4j9,Negotiation,2025-08-17
006_86rhavy1pxa4j9,Closed Lost,2025-08-27
006_ark27zhxyt0l8h,Prospecting,2024-05-16
006_ark27zhxyt0l8h,Qualified,2024-06-08
006_ark27zhxyt0l8h,Proposal,2024-06-30
006_ark27zhxyt0l8h,Negotiation,2024-07-12
006_ark27zhxyt0l8h,Closed Won,2024-08-03
006_midm1kk3iex3zl,Prospecting,2025-05-14
006_midm1kk3iex3zl,Qualified,2025-05-26
006_midm1kk3iex3zl,Proposal,2025-05-31
006_midm1kk3iex3zl,Negotiation,2025-06-23
006_midm1kk3iex3zl,Closed Won,2025-07-11
006_c6x5s0dvycj63a,Prospecting,2025-08-08
006_c6x5s0dvycj63a,Qualified,2025-08-20
006_c6x5s0dvycj63a,Proposal,2025-09-11
006_c6x5s0dvycj63a,Negotiation,2025-09-27
006_c6x5s0dvycj63a,Closed Lost,2025-10-09
006_bgop131dn9pj08,Prospecting,2024-02-19
006_bgop131dn9pj08,Qualified,2024-03-01
006_bgop131dn9pj08,Proposal,2024-03-20
006_bgop131dn9pj08,Negotiation,2024-03-25
006_bgop131dn9pj08,Closed Won,2024-03-29
006_41v4ss9e0ozzok,Prospecting,2025-03-24
006_41v4ss9e0ozzok,Qualified,2025-04-17
006_41v4ss9e0ozzok,Proposal,2025-04-28
006_41v4ss9e0ozzok,Negotiation,2025-05-22
006_41v4ss9e0ozzok,Closed Lost,2025-06-02
006_9mjanguta85fm6,Prospecting,2023-09-02
006_9mjanguta85fm6,Qualified,2023-09-20
006_9mjanguta85fm6,Proposal,2023-10-03
006_9mjanguta85fm6,Negotiation,2023-10-15
006_9mjanguta85fm6,Closed Won,2023-10-21
006_c0qcu1w4yusz1z,Prospecting,2024-02-28
006_c0qcu1w4yusz1z,Qualified,2024-03-04
006_c0qcu1w4yusz1z,Proposal,2024-03-08
006_c0qcu1w4yusz1z,Negotiation,2024-03-20
006_c0qcu1w4yusz1z,Closed Won,2024-04-11
006_v87rv4uyiqaely,Prospecting,2024-08-23
006_v87rv4uyiqaely,Qualified,2024-09-01
006_v87rv4uyiqaely,Proposal,2024-09-21
006_v87rv4uyiqaely,Negotiation,2024-10-13
006_v87rv4uyiqaely,Closed Won,2024-10-22
006_moisnkvc6p5gvy,Prospecting,2024-12-30
006_moisnkvc6p5gvy,Qualified,2025-01-14
006_moisnkvc6p5gvy,Proposal,2025-01-26
006_moisnkvc6p5gvy,Negotiation,2025-02-04
006_moisnkvc6p5gvy,Closed Won,2025-02-26
006_r6kdnxrf5rcbe3,Prospecting,2024-11-05
006_r6kdnxrf5rcbe3,Qualified,2024-11-26
006_r6kdnxrf5rcbe3,Proposal,2024-12-05
006_r6kdnxrf5rcbe3,Negotiation,2024-12-16
006_r6kdnxrf5rcbe3,Closed Lost,2025-01-08
006_3a2qip8uckzamx,Prospecting,2023-09-06
006_3a2qip8uckzamx,Qualified,2023-09-22
006_3a2qip8uckzamx,Proposal,2023-10-11
006_3a2qip8uckzamx,Negotiation,2023-10-27
006_3a2qip8uckzamx,Closed Lost,2023-11-02
006_ocxl8c1qd712u4,Prospecting,2023-03-29
006_ocxl8c1qd712u4,Negotiation,2023-04-08
006_nmcfe0fjevpspz,Prospecting,2023-06-11
006_nmcfe0fjevpspz,Qualified,2023-06-15
006_8b6ghrzroth5ua,Prospecting,2025-02-12
006_8b6ghrzroth5ua,Qualified,2025-03-03
006_8b6ghrzroth5ua,Proposal,2025-03-25
006_8b6ghrzroth5ua,Negotiation,2025-03-31
006_8b6ghrzroth5ua,Closed Lost,2025-04-16
006_vfkyugzhew3n4t,Prospecting,2023-10-09
006_vfkyugzhew3n4t,Qualified,2023-10-16
006_vfkyugzhew3n4t,Proposal,2023-10-28
006_vaf6zq9qx5dy39,Prospecting,2023-11-20
006_vaf6zq9qx5dy39,Qualified,2023-11-28
006_vaf6zq9qx5dy39,Proposal,2023-12-17
006_mnfp353x48k0wd,Prospecting,2024-09-12
006_mnfp353x48k0wd,Qualified,2024-10-02
006_mnfp353x48k0wd,Proposal,2024-10-18
006_mnfp353x48k0wd,Negotiation,2024-10-23
006_mnfp353x48k0wd,Closed Lost,2024-10-26
006_mxxzrrqou2e8sq,Prospecting,2023-06-17
006_mxxzrrqou2e8sq,Qualified,2023-07-01
006_mxxzrrqou2e8sq,Proposal,2023-07-19
006_4ak3n2tfzm4264,Prospecting,2025-05-22
006_4ak3n2tfzm4264,Qualified,2025-06-14
006_8f58ml5rp6nrm9,Prospecting,2023-05-08
006_8f58ml5rp6nrm9,Qualified,2023-05-27
006_8f58ml5rp6nrm9,Proposal,2023-06-02
006_8f58ml5rp6nrm9,Negotiation,2023-06-06
006_8f58ml5rp6nrm9,Closed Lost,2023-06-24
006_tj03hcvdp6s3hv,Prospecting,2023-11-28
006_tj03hcvdp6s3hv,Qualified,2023-12-07
006_tj03hcvdp6s3hv,Negotiation,2023-12-10
006_w7zb2z369kb6je,Prospecting,2025-04-18
006_w7zb2z369kb6je,Qualified,2025-04-23
006_w7zb2z369kb6je,Proposal,2025-04-29
006_w7zb2z369kb6je,Negotiation,2025-05-17
006_w7zb2z369kb6je,Closed Lost,2025-06-05
006_stsx6wk3bfe68h,Prospecting,2025-05-11
006_stsx6wk3bfe68h,Qualified,2025-05-21
006_stsx6wk3bfe68h,Proposal,2025-06-01
006_stsx6wk3bfe68h,Negotiation,2025-06-15
006_stsx6wk3bfe68h,Closed Lost,2025-07-01
006_30kjsvi82jhgnv,Prospecting,2024-03-18
006_30kjsvi82jhgnv,Qualified,2024-04-05
006_30kjsvi82jhgnv,Proposal,2024-04-11
006_09ud772m85nw56,Prospecting,2024-03-28
006_09ud772m85nw56,Proposal,2024-04-02
006_kmpxkocd9kdfi8,Prospecting,2025-07-07
006_kmpxkocd9kdfi8,Qualified,2025-07-26
006_kmpxkocd9kdfi8,Proposal,2025-08-07
006_kmpxkocd9kdfi8,Negotiation,2025-08-16
006_kmpxkocd9kdfi8,Closed Lost,2025-08-20
006_qziaqy6pkn0e3x,Prospecting,2025-05-16
006_qziaqy6pkn0e3x,Qualified,2025-06-04
006_j9w039wv6yms9p,Prospecting,2025-05-01
006_j9w039wv6yms9p,Qualified,2025-05-10
006_yxydffxmg2f5ye,Prospecting,2025-02-13
006_yxydffxmg2f5ye,Qualified,2025-02-27
006_yxydffxmg2f5ye,Negotiation,2025-03-17
006_5t3090cxf8c0ge,Prospecting,2023-02-15
006_5t3090cxf8c0ge,Negotiation,2023-03-01
006_3dgklwqklihyoi,Prospecting,2024-09-21
006_3dgklwqklihyoi,Qualified,2024-10-05
006_3dgklwqklihyoi,Proposal,2024-10-10
006_tyziccv72iqfsr,Prospecting,2024-04-28
006_tyziccv72iqfsr,Qualified,2024-05-06
006_tyziccv72iqfsr,Proposal,2024-05-16
006_tyziccv72iqfsr,Negotiation,2024-06-07
006_tyziccv72iqfsr,Closed Won,2024-06-13
006_7ijqiescpe74rm,Prospecting,2024-07-24
006_7ijqiescpe74rm,Qualified,2024-08-05
006_7ijqiescpe74rm,Proposal,2024-08-16
006_7ijqiescpe74rm,Negotiation,2024-08-24
006_7ijqiescpe74rm,Closed Won,2024-09-14
006_yinhnq1g8yy4ur,Prospecting,2024-02-06
006_yinhnq1g8yy4ur,Qualified,2024-02-15
006_yinhnq1g8yy4ur,Proposal,2024-02-29
006_yinhnq1g8yy4ur,Negotiation,2024-03-17
006_yinhnq1g8yy4ur,Closed Won,2024-04-07
006_tnaquo36lkgiaj,Prospecting,2023-10-07
006_tnaquo36lkgiaj,Qualified,2023-10-16
006_tnaquo36lkgiaj,Proposal,2023-11-04
006_tnaquo36lkgiaj,Negotiation,2023-11-22
006_tnaquo36lkgiaj,Closed Lost,2023-11-28
006_o9fmlkh61o6hxy,Prospecting,2024-03-25
006_o9fmlkh61o6hxy,Qualified,2024-03-31
006_o9fmlkh61o6hxy,Proposal,2024-04-03
006_o9fmlkh61o6hxy,Negotiation,2024-04-15
006_o9fmlkh61o6hxy,Closed Won,2024-04-19
006_64218e1fjhrxgd,Prospecting,2023-11-13
006_64218e1fjhrxgd,Qualified,2023-11-16
006_64218e1fjhrxgd,Proposal,2023-12-06
006_64218e1fjhrxgd,Negotiation,2023-12-10
006_64218e1fjhrxgd,Closed Won,2023-12-13
006_b5i88tik393pxq,Prospecting,2023-08-19
006_b5i88tik393pxq,Qualified,2023-09-04
006_b5i88tik393pxq,Proposal,2023-09-11
006_b5i88tik393pxq,Negotiation,2023-09-20
006_b5i88tik393pxq,Closed Won,2023-10-05
006_f07ssufo0yuaii,Prospecting,2025-04-27
006_f07ssufo0yuaii,Qualified,2025-05-19
006_f07ssufo0yuaii,Proposal,2025-06-05
006_f07ssufo0yuaii,Negotiation,2025-06-10
006_f07ssufo0yuaii,Closed Lost,2025-06-23
006_ntip1yhu80njcc,Prospecting,2025-08-01
006_ntip1yhu80njcc,Qualified,2025-08-12
006_zd12nxfo8tzv36,Prospecting,2025-09-03
006_zd12nxfo8tzv36,Qualified,2025-09-16
006_zd12nxfo8tzv36,Proposal,2025-09-30
006_zd12nxfo8tzv36,Negotiation,2025-10-22
006_zd12nxfo8tzv36,Closed Won,2025-11-12
006_1ja6use4vfknh4,Prospecting,2024-08-09
006_1ja6use4vfknh4,Qualified,2024-08-21
006_67kp223wbcic8r,Prospecting,2024-06-24
006_67kp223wbcic8r,Qualified,2024-06-27
006_67kp223wbcic8r,Proposal,2024-07-07
006_67kp223wbcic8r,Negotiation,2024-07-19
006_67kp223wbcic8r,Closed Won,2024-07-23
006_852ehgeh0lp6l1,Prospecting,2025-09-24
006_852ehgeh0lp6l1,Qualified,2025-10-02
006_852ehgeh0lp6l1,Proposal,2025-10-15
006_852ehgeh0lp6l1,Negotiation,2025-11-06
006_852ehgeh0lp6l1,Closed Lost,2025-11-10
006_i0bk09tbxlstvg,Prospecting,2025-06-16
006_i0bk09tbxlstvg,Qualified,2025-06-20
006_i0bk09tbxlstvg,Proposal,2025-06-25
006_i0bk09tbxlstvg,Negotiation,2025-07-05
006_i0bk09tbxlstvg,Closed Won,2025-07-29
006_u100898d06u6td,Prospecting,2024-05-19
006_u100898d06u6td,Qualified,2024-06-06
006_o2cc8ojamgdm58,Prospecting,2023-04-05
006_o2cc8ojamgdm58,Qualified,2023-04-27
006_es1b39hsa0ufvp,Prospecting,2024-10-22
006_es1b39hsa0ufvp,Qualified,2024-11-08
006_es1b39hsa0ufvp,Proposal,2024-12-01
006_es1b39hsa0ufvp,Negotiation,2024-12-19
006_es1b39hsa0ufvp,Closed Lost,2025-01-05
006_l3vrric6q8mlbf,Prospecting,2025-05-23
006_l3vrric6q8mlbf,Qualified,2025-05-26
006_l3vrric6q8mlbf,Proposal,2025-06-04
006_l3vrric6q8mlbf,Negotiation,2025-06-22
006_l3vrric6q8mlbf,Closed Won,2025-06-28
006_ibgwjvuukjupcw,Prospecting,2023-08-02
006_ibgwjvuukjupcw,Qualified,2023-08-18
006_buwde0y3tca8te,Prospecting,2023-09-06
006_buwde0y3tca8te,Qualified,2023-09-21
006_buwde0y3tca8te,Proposal,2023-10-01
006_buwde0y3tca8te,Negotiation,2023-10-07
006_buwde0y3tca8te,Closed Won,2023-10-24
006_a62yklkl6sj14i,Prospecting,2023-11-01
006_a62yklkl6sj14i,Negotiation,2023-11-21
006_xftaojyz5x2fhp,Prospecting,2025-02-10
006_xftaojyz5x2fhp,Qualified,2025-03-04
006_xftaojyz5x2fhp,Proposal,2025-03-15
006_xftaojyz5x2fhp,Negotiation,2025-03-25
006_xftaojyz5x2fhp,Closed Won,2025-04-02
006_m611jmegi4z4ao,Prospecting,2023-09-20
006_m611jmegi4z4ao,Qualified,2023-09-24
006_ian1o74envfll2,Prospecting,2023-04-20
006_ian1o74envfll2,Qualified,2023-04-24
006_ian1o74envfll2,Proposal,2023-05-12
006_3zektsqekfq4jy,Prospecting,2024-06-15
006_3zektsqekfq4jy,Qualified,2024-06-24
006_3zektsqekfq4jy,Proposal,2024-07-05
006_3zektsqekfq4jy,Negotiation,2024-07-11
006_3zektsqekfq4jy,Closed Lost,2024-07-15
006_go22s1hop3ylf0,Prospecting,2023-04-19
006_go22s1hop3ylf0,Qualified,2023-05-06
006_go22s1hop3ylf0,Proposal,2023-05-25
006_go22s1hop3ylf0,Negotiation,2023-06-13
006_go22s1hop3ylf0,Closed Won,2023-07-06
006_b21e88n6logjte,Prospecting,2023-05-01
006_b21e88n6logjte,Qualified,2023-05-23
006_b21e88n6logjte,Proposal,2023-05-30
006_ejihdgdysa37ux,Prospecting,2024-10-26
006_ejihdgdysa37ux,Qualified,2024-11-14
006_ejihdgdysa37ux,Proposal,2024-11-25
006_ejihdgdysa37ux,Negotiation,2024-12-09
006_ejihdgdysa37ux,Closed Won,2024-12-15
006_shljr4uprwn4yf,Prospecting,2024-09-25
006_shljr4uprwn4yf,Qualified,2024-10-11
006_97gw9ucb9743tt,Prospecting,2023-02-04
006_97gw9ucb9743tt,Qualified,2023-02-17
006_97gw9ucb9743tt,Proposal,2023-02-23
006_zuvek053plgrlb,Prospecting,2025-03-15
006_zuvek053plgrlb,Qualified,2025-04-04
006_bn4t5z1anlybgm,Prospecting,2023-07-26
006_bn4t5z1anlybgm,Qualified,2023-08-03
006_bn4t5z1anlybgm,Proposal,2023-08-27
006_9i07ougtvuaxsi,Prospecting,2024-12-16
006_9i07ougtvuaxsi,Qualified,2024-12-20
006_v52phbgexp4395,Prospecting,2023-01-14
006_v52phbgexp4395,Qualified,2023-02-07
006_v52phbgexp4395,Proposal,2023-02-17
006_v52phbgexp4395,Negotiation,2023-03-01
006_v52phbgexp4395,Closed Lost,2023-03-07
006_n9klp5f8pcbi2j,Prospecting,2025-06-21
006_n9klp5f8pcbi2j,Qualified,2025-07-11
006_n9klp5f8pcbi2j,Negotiation,2025-08-04
006_fcye2db7n7k55h,Prospecting,2023-03-22
006_fcye2db7n7k55h,Qualified,2023-04-01
006_fcye2db7n7k55h,Proposal,2023-04-17
006_fcye2db7n7k55h,Negotiation,2023-04-24
006_fcye2db7n7k55h,Closed Won,2023-05-04
006_oc547t9t80wfe3,Prospecting,2025-02-13
006_oc547t9t80wfe3,Qualified,2025-03-01
006_oc547t9t80wfe3,Proposal,2025-03-17
006_oc547t9t80wfe3,Negotiation,2025-04-09
006_oc547t9t80wfe3,Closed Lost,2025-04-21
006_fbvpzeyswvnu4l,Prospecting,2025-01-13
006_fbvpzeyswvnu4l,Qualified,2025-02-04
006_fbvpzeyswvnu4l,Proposal,2025-02-27
006_fbvpzeyswvnu4l,Negotiation,2025-03-22
006_fbvpzeyswvnu4l,Closed Won,2025-04-10
006_heppt5w51zbaue,Prospecting,2023-09-03
006_heppt5w51zbaue,Qualified,2023-09-25
006_heppt5w51zbaue,Proposal,2023-10-09
006_heppt5w51zbaue,Negotiation,2023-10-28
006_heppt5w51zbaue,Closed Lost,2023-11-10
006_4cta5bd842svgn,Prospecting,2024-05-04
006_4cta5bd842svgn,Negotiation,2024-05-15
006_cc83f0d4yjhi9t,Prospecting,2024-06-17
006_cc83f0d4yjhi9t,Qualified,2024-07-06
006_cc83f0d4yjhi9t,Proposal,2024-07-18
006_cc83f0d4yjhi9t,Negotiation,2024-07-28
006_cc83f0d4yjhi9t,Closed Won,2024-08-16
006_io44pw3oys5cfl,Prospecting,2023-08-24
006_io44pw3oys5cfl,Qualified,2023-09-05
006_up9vhr2z8usqod,Prospecting,2025-07-14
006_up9vhr2z8usqod,Qualified,2025-07-19
006_up9vhr2z8usqod,Proposal,2025-07-25
006_up9vhr2z8usqod,Negotiation,2025-08-08
006_up9vhr2z8usqod,Closed Lost,2025-09-01
006_yzbmcefeiab9ff,Prospecting,2025-05-10
006_yzbmcefeiab9ff,Qualified,2025-05-26
006_q7acwsq3h04of2,Prospecting,2024-06-22
006_q7acwsq3h04of2,Qualified,2024-07-02
006_q7acwsq3h04of2,Proposal,2024-07-05
006_q7acwsq3h04of2,Negotiation,2024-07-23
006_q7acwsq3h04of2,Closed Lost,2024-08-13
006_ff0qjmlly35b7a,Prospecting,2025-02-12
006_ff0qjmlly35b7a,Qualified,2025-02-23
006_ff0qjmlly35b7a,Proposal,2025-03-02
006_ff0qjmlly35b7a,Negotiation,2025-03-11
006_ff0qjmlly35b7a,Closed Lost,2025-03-25
006_ksvitv3e1jwi3n,Prospecting,2023-10-12
006_ksvitv3e1jwi3n,Negotiation,2023-10-18
006_cpvzhc0x7eyv30,Prospecting,2025-08-22
006_cpvzhc0x7eyv30,Proposal,2025-09-02
006_rgtthkkjallv09,Prospecting,2024-03-31
006_rgtthkkjallv09,Qualified,2024-04-16
006_rgtthkkjallv09,Proposal,2024-04-23
006_rgtthkkjallv09,Negotiation,2024-04-28
006_rgtthkkjallv09,Closed Won,2024-05-09
006_nx6ixbravdtk7p,Prospecting,2025-05-21
006_nx6ixbravdtk7p,Qualified,2025-05-28
006_b2in4whuqqkk6q,Prospecting,2024-09-23
006_b2in4whuqqkk6q,Qualified,2024-10-07
006_o4eewzugyves4o,Prospecting,2024-10-21
006_o4eewzugyves4o,Qualified,2024-11-09
006_o4eewzugyves4o,Proposal,2024-11-19
006_o4eewzugyves4o,Negotiation,2024-11-23
006_o4eewzugyves4o,Closed Won,2024-12-13
006_uf9px74etfee1t,Prospecting,2023-03-28
006_uf9px74etfee1t,Qualified,2023-04-16
006_uf9px74etfee1t,Proposal,2023-04-21
006_uf9px74etfee1t,Negotiation,2023-05-06
006_e4j0zbvy1dh0hz,Prospecting,2023-05-01
006_e4j0zbvy1dh0hz,Qualified,2023-05-18
006_e4j0zbvy1dh0hz,Proposal,2023-06-01
006_acw116l5xxt8yg,Prospecting,2023-12-21
006_acw116l5xxt8yg,Negotiation,2024-01-12
006_lhjd80g6se1d63,Prospecting,2025-02-11
006_lhjd80g6se1d63,Proposal,2025-02-23
006_59wdtix5goivtr,Prospecting,2023-01-19
006_59wdtix5goivtr,Qualified,2023-02-07
006_5xf6oibva3bkjj,Prospecting,2025-04-18
006_5xf6oibva3bkjj,Qualified,2025-04-25
006_5xf6oibva3bkjj,Proposal,2025-04-29
006_5xf6oibva3bkjj,Negotiation,2025-05-13
006_5xf6oibva3bkjj,Closed Lost,2025-06-01
006_86w5sw48p067e9,Prospecting,2024-07-18
006_86w5sw48p067e9,Qualified,2024-08-08
006_86w5sw48p067e9,Proposal,2024-08-14
006_86w5sw48p067e9,Negotiation,2024-08-22
006_86w5sw48p067e9,Closed Won,2024-09-05
006_20l5eegewn8d2j,Prospecting,2023-12-02
006_20l5eegewn8d2j,Qualified,2023-12-16
006_20l5eegewn8d2j,Proposal,2024-01-01
006_20l5eegewn8d2j,Negotiation,2024-01-09
006_20l5eegewn8d2j,Closed Lost,2024-01-31
006_yhty6u55vabggm,Prospecting,2023-10-29
006_yhty6u55vabggm,Qualified,2023-11-03
006_yhty6u55vabggm,Proposal,2023-11-22
006_yhty6u55vabggm,Negotiation,2023-12-10
006_yhty6u55vabggm,Closed Won,2023-12-27
006_v4arhmqd5uax88,Prospecting,2023-12-15
006_v4arhmqd5uax88,Qualified,2023-12-29
006_v4arhmqd5uax88,Proposal,2024-01-21
006_v4arhmqd5uax88,Negotiation,2024-01-30
006_v4arhmqd5uax88,Closed Won,2024-02-17
006_37dctdfxpx1487,Prospecting,2023-12-25
006_37dctdfxpx1487,Qualified,2024-01-07
006_37dctdfxpx1487,Proposal,2024-01-30
006_tomr0tiw1d37n2,Prospecting,2025-08-25
006_tomr0tiw1d37n2,Qualified,2025-09-05
006_tomr0tiw1d37n2,Proposal,2025-09-24
006_tomr0tiw1d37n2,Negotiation,2025-09-27
006_tomr0tiw1d37n2,Closed Won,2025-09-30
006_2ffudxxxiw9k9h,Prospecting,2024-09-18
006_2ffudxxxiw9k9h,Qualified,2024-10-03
006_2ffudxxxiw9k9h,Proposal,2024-10-25
006_2ffudxxxiw9k9h,Negotiation,2024-11-04
006_yei1pkufpqjiyo,Prospecting,2024-08-03
006_yei1pkufpqjiyo,Qualified,2024-08-13
006_283lzyyni48tmr,Prospecting,2024-01-04
006_283lzyyni48tmr,Qualified,2024-01-12
006_283lzyyni48tmr,Proposal,2024-01-31
006_283lzyyni48tmr,Negotiation,2024-02-09
006_283lzyyni48tmr,Closed Won,2024-02-19
006_4gv40tjk6hbdyl,Prospecting,2025-08-24
006_4gv40tjk6hbdyl,Qualified,2025-09-01
006_4gv40tjk6hbdyl,Proposal,2025-09-05
006_4gv40tjk6hbdyl,Negotiation,2025-09-14
006_4gv40tjk6hbdyl,Closed Lost,2025-09-26
006_o917ny6m4gb8xc,Prospecting,2023-10-26
006_o917ny6m4gb8xc,Qualified,2023-11-01
006_z3rd4p1nwr5x1y,Prospecting,2023-10-08
006_z3rd4p1nwr5x1y,Qualified,2023-10-12
006_mh9ev2f9159cr3,Prospecting,2024-05-18
006_mh9ev2f9159cr3,Qualified,2024-06-07
